Time,Avg_Sin_Phases
35443,-0.35370383065218963
35444,-0.353962202805048
35445,-0.35421874854234475
35446,-0.3544729190748238
35447,-0.35472418389380456
35448,-0.35497204927119064
35449,-0.3552160613801713
35450,-0.3554558190724709
35451,-0.3556909878969938
35452,-0.3559212983296039
35453,-0.35614655171485665
35454,-0.3563666226410628
35455,-0.35658145623844456
35456,-0.35679106419261875
35457,-0.3569955185141647
35458,-0.3571949475827078
35459,-0.35738952546715425
35460,-0.35757946286139763
35461,-0.35776500247629517
35462,-0.35794640746546147
35463,-0.3581239540343922
35464,-0.3582979269817196
35465,-0.358468611286807
35466,-0.35863628772060785
35467,-0.35880122973430445
35468,-0.358963699165871
35469,-0.3591239442448749
35470,-0.35928219825698493
35471,-0.3594386782181604
35472,-0.3595935844958976
35473,-0.35974710071694693
35474,-0.35989939429225054
35475,-0.3600506169327769
35476,-0.36020090546653993
35477,-0.36035038262274577
35478,-0.36049915806605254
35479,-0.3606473294441376
35480,-0.36079498314714786
35481,-0.3609421954377182
35482,-0.36108903364651374
35483,-0.36123555683255504
35484,-0.36138181646304046
35485,-0.3615278575515434
35486,-0.36167371929079584
35487,-0.36181943552150975
35488,-0.3619650353747136
35489,-0.36211054395830644
35490,-0.3622559828334135
35491,-0.3624013703029567
35492,-0.36254672195980897
35493,-0.3626920510012569
35494,-0.36283736848855763
35495,-0.36298268362835506
35496,-0.36312800397021816
35497,-0.36327333571591336
35498,-0.3634186838768426
35499,-0.3635640524385782
35500,-0.36370944450389153
35501,-0.363854862425065
35502,-0.3640003079170146
35503,-0.36414578212530624
35504,-0.36429128567620517
35505,-0.3644368188351766
35506,-0.3645823815773376
35507,-0.36472797359821696
35508,-0.36487359436156025
35509,-0.36501924314586287
35510,-0.36516491910013865
35511,-0.3653106212613643
35512,-0.3654563485342068
35513,-0.3656020997899673
35514,-0.365747873853724
35515,-0.36589366956021263
35516,-0.36603948573332923
35517,-0.3661853211904987
35518,-0.3663311747617371
35519,-0.36647704530858216
35520,-0.3666229317542922
35521,-0.36676883300564495
35522,-0.3669147479421858
35523,-0.36706067555051225
35524,-0.3672066148855094
35525,-0.3673525650574159
35526,-0.3674985252241242
35527,-0.36764449459959897
35528,-0.3677904724618938
35529,-0.3679364581747334
35530,-0.3680824511463567
35531,-0.36822845083003364
35532,-0.36837445669615926
35533,-0.36852046830413354
35534,-0.36866648527370843
35535,-0.36881250728806286
35536,-0.3689585341508559
35537,-0.36910456570157013
35538,-0.36925060182954217
35539,-0.3693966424854477
35540,-0.3695426876811494
35541,-0.36968873748584685
35542,-0.36983479200866193
35543,-0.3699808514609494
35544,-0.37012691611469534
35545,-0.3702729862929526
35546,-0.3704190623807842
35547,-0.3705651448254529
35548,-0.3707112341367532
35549,-0.37085733088742334
35550,-0.37100343572433203
35551,-0.3711495493639311
35552,-0.3712956725876646
35553,-0.37144180624080897
35554,-0.37158795123467087
35555,-0.3717341085491871
35556,-0.3718802792340233
35557,-0.37202646441178233
35558,-0.3721726652800653
35559,-0.37231888310650463
35560,-0.37246511923324604
35561,-0.3726113750797618
35562,-0.372757652182708
35563,-0.37290395215364047
35564,-0.37305027667479107
35565,-0.37319662751516336
35566,-0.3733430065320783
35567,-0.37348941567388233
35568,-0.3736358569823551
